TMURL,TMId
https://www.transfermarkt.com/fc-girondins-bordeaux/kader/verein/40/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/fc-girondins-bordeaux/kader/verein/40/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/davy-rouyard/profil/spieler/540641,540641
https://www.transfermarkt.com/loris-benito/profil/spieler/119085,119085
https://www.transfermarkt.com/nimes-olympique/startseite/verein/1160/saison_id/2019,
https://www.transfermarkt.com/mehdi-zerkane/profil/spieler/460654,460654
https://www.transfermarkt.com/gamba-osaka/startseite/verein/596/saison_id/2019,
https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166,260166
https://www.transfermarkt.com/cd-feirense/startseite/verein/3349/saison_id/2019,
https://www.transfermarkt.com/as-saint-etienne/kader/verein/618/saison_id/2019/sort/rn,
https://www.transfermarkt.com/as-saint-etienne/kader/verein/618/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/as-saint-etienne/kader/verein/618/saison_id/2019/sort/age,
https://www.transfermarkt.com/as-saint-etienne/kader/verein/618/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/as-saint-etienne/kader/verein/618/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/as-saint-etienne-b/startseite/verein/8515/saison_id/2019,
https://www.transfermarkt.com/harold-moukoudi/profil/spieler/272636,272636
https://www.transfermarkt.com/miguel-trauco/profil/spieler/177690,177690
https://www.transfermarkt.com/usl-dunkerque/startseite/verein/9202/saison_id/2019,
https://www.transfermarkt.com/yvann-macon/profil/spieler/580747,580747
https://www.transfermarkt.com/le-puy-foot-43-auvergne/startseite/verein/26863/saison_id/2019,
https://www.transfermarkt.com/alpha-sissoko/profil/spieler/594992,594992
https://www.transfermarkt.com/yvan-neyou/profil/spieler/469669,469669
https://www.transfermarkt.com/lucas-gourna-douath/profil/spieler/620313,620313
https://www.transfermarkt.com/aimen-moueffek/profil/spieler/484992,484992
https://www.transfermarkt.com/maxence-rivera/profil/spieler/735700,735700
https://www.transfermarkt.com/edmilson-correia/profil/spieler/728311,728311
https://www.transfermarkt.com/jean-philippe-krasso/profil/spieler/358515,358515
https://www.transfermarkt.com/fc-nantes/kader/verein/995/saison_id/2019/sort/rn,
https://www.transfermarkt.com/fc-nantes/kader/verein/995/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/fc-nantes/kader/verein/995/saison_id/2019/sort/age,
https://www.transfermarkt.com/fc-nantes/kader/verein/995/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/fc-nantes/kader/verein/995/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/fc-nantes-b/startseite/verein/10850/saison_id/2019,
https://www.transfermarkt.com/wesley-moustache/profil/spieler/466910,466910
https://www.transfermarkt.com/batista-mendy/profil/spieler/395234,395234
https://www.transfermarkt.com/pyramids-fc/startseite/verein/44664/saison_id/2019,
https://www.transfermarkt.com/cristian-benavente/profil/spieler/232859,232859
https://www.transfermarkt.com/renaud-emond/profil/spieler/168471,168471
https://www.transfermarkt.com/stade-lavallois/startseite/verein/1080/saison_id/2019,
https://www.transfermarkt.com/bridge-ndilu/profil/spieler/558709,558709
https://www.transfermarkt.com/rc-strasbourg-alsace/kader/verein/667/saison_id/2019/sort/rn,
https://www.transfermarkt.com/rc-strasbourg-alsace/kader/verein/667/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/rc-strasbourg-alsace/kader/verein/667/saison_id/2019/sort/age,
https://www.transfermarkt.com/rc-strasbourg-alsace/kader/verein/667/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/rc-strasbourg-alsace/kader/verein/667/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/racing-strasbourg-b/startseite/verein/7968/saison_id/2019,
https://www.transfermarkt.com/sunderland-afc/startseite/verein/289/saison_id/2019,
https://www.transfermarkt.com/azzedine-ounahi/profil/spieler/593482,593482
https://www.transfermarkt.com/rc-lens/startseite/verein/826/saison_id/2019,
https://www.transfermarkt.com/jean-ricner-bellegarde/profil/spieler/450050,450050
https://www.transfermarkt.com/club-africain-tunis/startseite/verein/819/saison_id/2019,
https://www.transfermarkt.com/adrien-lebeau/profil/spieler/395674,395674
https://www.transfermarkt.com/fc-porto-b/startseite/verein/10331/saison_id/2019,
https://www.transfermarkt.com/ivann-botella/profil/spieler/686454,686454
https://www.transfermarkt.com/montpellier-hsc/kader/verein/969/saison_id/2019/sort/rn,
https://www.transfermarkt.com/montpellier-hsc/kader/verein/969/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/montpellier-hsc/kader/verein/969/saison_id/2019/sort/age,
https://www.transfermarkt.com/montpellier-hsc/kader/verein/969/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/montpellier-hsc/kader/verein/969/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/fc-toulouse-b/startseite/verein/9371/saison_id/2019,
https://www.transfermarkt.com/hsc-montpellier-b/startseite/verein/6572/saison_id/2019,
https://www.transfermarkt.com/clement-vidal/profil/spieler/569388,569388
https://www.transfermarkt.com/hsc-montpellier-u19/startseite/verein/10852/saison_id/2019,
https://www.transfermarkt.com/thibaut-vargas/profil/spieler/627463,627463
https://www.transfermarkt.com/joris-chotard/profil/spieler/624037,624037
https://www.transfermarkt.com/yokohama-f-marinos/startseite/verein/3828/saison_id/2019,
https://www.transfermarkt.com/il-lok-yun/profil/spieler/131480,131480
https://www.transfermarkt.com/fc-chambly/startseite/verein/35012/saison_id/2019,
https://www.transfermarkt.com/bastian-badu/profil/spieler/591197,591197
https://www.transfermarkt.com/fc-toulouse/kader/verein/415/saison_id/2019/sort/rn,
https://www.transfermarkt.com/fc-toulouse/kader/verein/415/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/fc-toulouse/kader/verein/415/saison_id/2019/sort/age,
https://www.transfermarkt.com/fc-toulouse/kader/verein/415/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/fc-toulouse/kader/verein/415/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2019,
https://www.transfermarkt.com/fc-tours-b/startseite/verein/18008/saison_id/2019,
https://www.transfermarkt.com/florentin-bloch/profil/spieler/582698,582698
https://www.transfermarkt.com/krylya-sovetov-samara/startseite/verein/2696/saison_id/2019,
https://www.transfermarkt.com/agustin-rogel/profil/spieler/456535,456535
https://www.transfermarkt.com/molde-fk/startseite/verein/687/saison_id/2019,
https://www.transfermarkt.com/ruben-gabrielsen/profil/spieler/107662,107662
https://www.transfermarkt.com/anthony-rouault/profil/spieler/690799,690799
https://www.transfermarkt.com/moussa-diarra/profil/spieler/694509,694509
https://www.transfermarkt.com/sacha-semaoun/profil/spieler/463616,463616
https://www.transfermarkt.com/fc-toulouse-b/startseite/verein/9371,
https://www.transfermarkt.com/antalyaspor/startseite/verein/589/saison_id/2019,
https://www.transfermarkt.com/sam-sanna/profil/spieler/694549,694549
https://www.transfermarkt.com/efthymios-koulouris/profil/spieler/242638,242638
https://www.transfermarkt.com/stephane-zobo/profil/spieler/690797,690797
https://www.transfermarkt.com/sco-angers/kader/verein/1420/saison_id/2019/sort/rn,
https://www.transfermarkt.com/sco-angers/kader/verein/1420/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/sco-angers/kader/verein/1420/saison_id/2019/sort/age,
https://www.transfermarkt.com/sco-angers/kader/verein/1420/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/sco-angers/kader/verein/1420/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/danijel-petkovic/profil/spieler/188930,188930
https://www.transfermarkt.com/haithem-loucif/profil/spieler/550862,550862
https://www.transfermarkt.com/sco-angers-b/startseite/verein/16672/saison_id/2019,
https://www.transfermarkt.com/zinedine-ould-khaled/profil/spieler/650104,650104
https://www.transfermarkt.com/mathias-pereira-lage/profil/spieler/424072,424072
https://www.transfermarkt.com/jason-mbock/profil/spieler/460660,460660
https://www.transfermarkt.com/sco-angers-b/startseite/verein/16672,
https://www.transfermarkt.com/amiens-sc/kader/verein/1416/saison_id/2019/sort/rn,
https://www.transfermarkt.com/amiens-sc/kader/verein/1416/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/amiens-sc/kader/verein/1416/saison_id/2019/sort/age,
https://www.transfermarkt.com/amiens-sc/kader/verein/1416/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/amiens-sc/kader/verein/1416/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/boris-essele/profil/spieler/694499,694499
https://www.transfermarkt.com/mfk-vyskov/startseite/verein/13753,
https://www.transfermarkt.com/amiens-sc-b/startseite/verein/16671/saison_id/2019,
https://www.transfermarkt.com/jonathan-bumbu/profil/spieler/694498,694498
https://www.transfermarkt.com/nk-radomlje/startseite/verein/21460,
https://www.transfermarkt.com/abdoulaye-toure/profil/spieler/530902,530902
https://www.transfermarkt.com/sc-amiens-b/startseite/verein/16671,
https://www.transfermarkt.com/if-brommapojkarna/startseite/verein/1092/saison_id/2019,
https://www.transfermarkt.com/jack-lahne/profil/spieler/493674,493674
https://www.transfermarkt.com/fc-liefering/startseite/verein/37024/saison_id/2019,
https://www.transfermarkt.com/ulrick-eneme-ella/profil/spieler/484994,484994
https://www.transfermarkt.com/amiens-sc-u19/startseite/verein/12767/saison_id/2019,
https://www.transfermarkt.com/darell-tokpa/profil/spieler/655414,655414
https://www.transfermarkt.com/stade-reims/kader/verein/1421/saison_id/2019/sort/rn,
https://www.transfermarkt.com/stade-reims/kader/verein/1421/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/stade-reims/kader/verein/1421/saison_id/2019/sort/age,
https://www.transfermarkt.com/stade-reims/kader/verein/1421/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/stade-reims/kader/verein/1421/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119/saison_id/2019,
https://www.transfermarkt.com/predrag-rajkovic/profil/spieler/190263,190263
https://www.transfermarkt.com/sk-sturm-graz/startseite/verein/122/saison_id/2019,
https://www.transfermarkt.com/dario-maresic/profil/spieler/307807,307807
https://www.transfermarkt.com/logan-costa/profil/spieler/484988,484988
https://www.transfermarkt.com/orlando-pirates/startseite/verein/2557/saison_id/2019,
https://www.transfermarkt.com/marshall-munetsi/profil/spieler/414908,414908
https://www.transfermarkt.com/stade-reims-b/startseite/verein/11204/saison_id/2019,
https://www.transfermarkt.com/moise-sakava/profil/spieler/520054,520054
https://www.transfermarkt.com/nathanael-mbuku/profil/spieler/557614,557614
https://www.transfermarkt.com/fc-st-gallen-1879/startseite/verein/257/saison_id/2019,
https://www.transfermarkt.com/dereck-kutesa/profil/spieler/237669,237669
https://www.transfermarkt.com/kaj-sierhuis/profil/spieler/315283,315283
https://www.transfermarkt.com/afrique-football-elite/startseite/verein/72310/saison_id/2019,
https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016,649016
https://www.transfermarkt.com/nimes-olympique/kader/verein/1160/saison_id/2019/sort/rn,
https://www.transfermarkt.com/nimes-olympique/kader/verein/1160/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/nimes-olympique/kader/verein/1160/saison_id/2019/sort/age,
https://www.transfermarkt.com/nimes-olympique/kader/verein/1160/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/nimes-olympique/kader/verein/1160/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/nimes-olympique-b/startseite/verein/18015/saison_id/2019,
https://www.transfermarkt.com/amjhad-nazih/profil/spieler/654420,654420
https://www.transfermarkt.com/valentin-rabouille/profil/spieler/717421,717421
https://www.transfermarkt.com/as-muret/startseite/verein/5073,
https://www.transfermarkt.com/kelyan-guessoum/profil/spieler/545520,545520
https://www.transfermarkt.com/gfc-ajaccio/startseite/verein/3558/saison_id/2019,
https://www.transfermarkt.com/lb-chateauroux/startseite/verein/1175/saison_id/2019,
https://www.transfermarkt.com/sidy-sarr/profil/spieler/364233,364233
https://www.transfermarkt.com/lamine-fomba/profil/spieler/391376,391376
https://www.transfermarkt.com/antoine-valerio/profil/spieler/707317,707317
https://www.transfermarkt.com/luca-valls/profil/spieler/729818,729818
https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2019,
https://www.transfermarkt.com/zinedine-ferhat/profil/spieler/232895,232895
https://www.transfermarkt.com/haris-duljevic/profil/spieler/184473,184473
https://www.transfermarkt.com/moussa-kone/profil/spieler/364239,364239
https://www.transfermarkt.com/renova-dzepciste/startseite/verein/10791/saison_id/2019,
https://www.transfermarkt.com/vlatko-stojanovski/profil/spieler/345041,345041
https://www.transfermarkt.com/amine-karraoui/profil/spieler/413038,413038
https://www.transfermarkt.com/union-de-touarga/startseite/verein/79389,
https://www.transfermarkt.com/nassim-chadli/profil/spieler/721746,721746
https://www.transfermarkt.com/dijon-fco/kader/verein/2969/saison_id/2019/sort/rn,
https://www.transfermarkt.com/dijon-fco/kader/verein/2969/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/dijon-fco/kader/verein/2969/saison_id/2019/sort/age,
https://www.transfermarkt.com/dijon-fco/kader/verein/2969/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/dijon-fco/kader/verein/2969/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/ewan-hatfout/profil/spieler/725963,725963
https://www.transfermarkt.com/cardiff-city/startseite/verein/603/saison_id/2019,
https://www.transfermarkt.com/fco-dijon-u19/startseite/verein/7995/saison_id/2019,
https://www.transfermarkt.com/as-vita-club-kinshasa/startseite/verein/2225/saison_id/2019,
https://www.transfermarkt.com/ngonda-muzinga/profil/spieler/426790,426790
https://www.transfermarkt.com/ahmad-ngouyamsa/profil/spieler/723416,723416
https://www.transfermarkt.com/olympique-saint-quentin/startseite/verein/12276/saison_id/2019,
https://www.transfermarkt.com/bryan-soumare/profil/spieler/644563,644563
https://www.transfermarkt.com/mounir-chouiar/profil/spieler/355641,355641
https://www.transfermarkt.com/sporting-cp-u23/startseite/verein/67909/saison_id/2019,
https://www.transfermarkt.com/mama-balde/profil/spieler/325223,325223
https://www.transfermarkt.com/jhonder-cadiz/profil/spieler/271256,271256
https://www.transfermarkt.com/rayan-philippe/profil/spieler/694507,694507
https://www.transfermarkt.com/fc-metz/kader/verein/347/saison_id/2019/sort/rn,
https://www.transfermarkt.com/fc-metz/kader/verein/347/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/fc-metz/kader/verein/347/saison_id/2019/sort/age,
https://www.transfermarkt.com/fc-metz/kader/verein/347/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/fc-metz/kader/verein/347/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/guillaume-dietsch/profil/spieler/463601,463601
https://www.transfermarkt.com/dylan-bronn/profil/spieler/450417,450417
https://www.transfermarkt.com/mamadou-fofana/profil/spieler/402004,402004
https://www.transfermarkt.com/lenny-lacroix/profil/spieler/620315,620315
https://www.transfermarkt.com/ababacar-lo/profil/spieler/739076,739076
https://www.transfermarkt.com/ac-ajaccio/startseite/verein/1147/saison_id/2019,
https://www.transfermarkt.com/manuel-cabit/profil/spieler/127075,127075
https://www.transfermarkt.com/fabien-centonze/profil/spieler/384859,384859
https://www.transfermarkt.com/as-bamako/startseite/verein/21375/saison_id/2019,
https://www.transfermarkt.com/boubacar-traore/profil/spieler/649020,649020
https://www.transfermarkt.com/rfc-seraing/startseite/verein/2715/saison_id/2018,
https://www.transfermarkt.com/sami-lahssaini/profil/spieler/535706,535706
https://www.transfermarkt.com/generation-foot/startseite/verein/30031/saison_id/2019,
https://www.transfermarkt.com/papa-ndiaga-yade/profil/spieler/568702,568702
https://www.transfermarkt.com/adama-traore/profil/spieler/364405,364405
https://www.transfermarkt.com/fc-sheriff-tiraspol/startseite/verein/2481,
https://www.transfermarkt.com/amadou-ndiaye/profil/spieler/568695,568695
https://www.transfermarkt.com/georges-mikautadze/profil/spieler/729814,729814
https://www.transfermarkt.com/stade-brestois-29/kader/verein/3911/saison_id/2019/sort/rn,
https://www.transfermarkt.com/stade-brestois-29/kader/verein/3911/saison_id/2019/sort/spieler.desc,
https://www.transfermarkt.com/stade-brestois-29/kader/verein/3911/saison_id/2019/sort/age,
https://www.transfermarkt.com/stade-brestois-29/kader/verein/3911/saison_id/2019/sort/vertrag_bis,
https://www.transfermarkt.com/stade-brestois-29/kader/verein/3911/saison_id/2019/sort/marktwert.desc,
https://www.transfermarkt.com/gautier-larsonneur/profil/spieler/357047,357047
https://www.transfermarkt.com/jean-charles-castelletto/profil/spieler/182875,182875
https://www.transfermarkt.com/denys-bain/profil/spieler/184575,184575
https://www.transfermarkt.com/jean-kevin-duverne/profil/spieler/344864,344864
https://www.transfermarkt.com/david-kiki/profil/spieler/379870,379870
https://www.transfermarkt.com/pfc-arda-kardzhali/startseite/verein/40604,
https://www.transfermarkt.com/gaetan-belaud/profil/spieler/103060,103060
https://www.transfermarkt.com/fc-oloronais/startseite/verein/37405,
https://www.transfermarkt.com/haris-belkebla/profil/spieler/138055,138055
https://www.transfermarkt.com/stade-brest-29-b/startseite/verein/16674/saison_id/2019,
https://www.transfermarkt.com/hiangaa-mbock/profil/spieler/684062,684062
https://www.transfermarkt.com/ferris-ngoma/profil/spieler/127192,127192
https://www.transfermarkt.com/as-beziers/startseite/verein/10867/saison_id/2019,
https://www.transfermarkt.com/derick-osei-yaw/profil/spieler/471243,471243
https://www.transfermarkt.com/paris-saint-germain/kader/verein/583/saison_id/2020/sort/rn,
https://www.transfermarkt.com/paris-saint-germain/kader/verein/583/saison_id/2020/sort/spieler.desc,
https://www.transfermarkt.com/paris-saint-germain/kader/verein/583/saison_id/2020/sort/age,
https://www.transfermarkt.com/paris-saint-germain/kader/verein/583/saison_id/2020/sort/vertrag_bis,
https://www.transfermarkt.com/paris-saint-germain/kader/verein/583/saison_id/2020/sort/marktwert.desc,
https://www.transfermarkt.com/lb-chateauroux/startseite/verein/1175/saison_id/2020,
https://www.transfermarkt.com/us-orleans/startseite/verein/10868/saison_id/2020,
https://www.transfermarkt.com/sm-caen/startseite/verein/1162/saison_id/2020,
https://www.transfermarkt.com/denis-franchi/profil/spieler/606576,606576
https://www.transfermarkt.com/mathyas-randriamamy/profil/spieler/827583,827583
https://www.transfermarkt.com/fc-paris-saint-germain-u19/startseite/verein/6326,
https://www.transfermarkt.com/yanis-saidani/profil/spieler/618342,618342
https://www.transfermarkt.com/paris-saint-germain-u19/startseite/verein/6326/saison_id/2020,
https://www.transfermarkt.com/timothee-pembele/profil/spieler/538998,538998
https://www.transfermarkt.com/maxen-kapo/profil/spieler/618408,618408
https://www.transfermarkt.com/bandiougou-fadiga/profil/spieler/590914,590914
https://www.transfermarkt.com/fc-paris-saint-germain-b/startseite/verein/8512,
https://www.transfermarkt.com/xavi-simons/profil/spieler/566931,566931
https://www.transfermarkt.com/edouard-michut/profil/spieler/659521,659521
https://www.transfermarkt.com/ismael-gharbi/profil/spieler/810096,810096
https://www.transfermarkt.com/rc-lens/startseite/verein/826/saison_id/2020,
https://www.transfermarkt.com/kenny-nagera/profil/spieler/618416,618416
https://www.transfermarkt.com/olympique-lyon/kader/verein/1041/saison_id/2020/sort/rn,
https://www.transfermarkt.com/olympique-lyon/kader/verein/1041/saison_id/2020/sort/spieler.desc,
https://www.transfermarkt.com/olympique-lyon/kader/verein/1041/saison_id/2020/sort/age,
https://www.transfermarkt.com/olympique-lyon/kader/verein/1041/saison_id/2020/sort/vertrag_bis,
https://www.transfermarkt.com/olympique-lyon/kader/verein/1041/saison_id/2020/sort/marktwert.desc,
https://www.transfermarkt.com/hamburger-sv/startseite/verein/41/saison_id/2020,
https://www.transfermarkt.com/malcolm-barcola/profil/spieler/461581,461581
https://www.transfermarkt.com/altay-sk/startseite/verein/2375/saison_id/2020,
https://www.transfermarkt.com/cenk-ozkacar/profil/spieler/615350,615350
https://www.transfermarkt.com/al-shabab-riyadh/startseite/verein/9840/saison_id/2020,
https://www.transfermarkt.com/djamel-eddine-benlamri/profil/spieler/209990,209990
https://www.transfermarkt.com/abdoulaye-ndiaye/profil/spieler/673514,673514
https://www.transfermarkt.com/castello-lukeba/profil/spieler/618472,618472
https://www.transfermarkt.com/hatayspor/startseite/verein/7775/saison_id/2020,
https://www.transfermarkt.com/malo-gusto/profil/spieler/620322,620322
https://www.transfermarkt.com/florent-da-silva/profil/spieler/607225,607225
https://www.transfermarkt.com/habib-keita/profil/spieler/669000,669000
https://www.transfermarkt.com/tino-kadewere/profil/spieler/384060,384060
https://www.transfermarkt.com/yahya-soumare/profil/spieler/591195,591195
https://www.transfermarkt.com/sekou-lega/profil/spieler/744941,744941
https://www.transfermarkt.com/as-monaco/kader/verein/162/saison_id/2020/sort/rn,
https://www.transfermarkt.com/as-monaco/kader/verein/162/saison_id/2020/sort/spieler.desc,
https://www.transfermarkt.com/as-monaco/kader/verein/162/saison_id/2020/sort/age,
https://www.transfermarkt.com/as-monaco/kader/verein/162/saison_id/2020/sort/vertrag_bis,
https://www.transfermarkt.com/as-monaco/kader/verein/162/saison_id/2020/sort/marktwert.desc,
https://www.transfermarkt.com/legia-warszawa/startseite/verein/255/saison_id/2019,
https://www.transfermarkt.com/radoslaw-majecki/profil/spieler/346546,346546
https://www.transfermarkt.com/reading-fc/startseite/verein/1032/saison_id/2020,
https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2020,
https://www.transfermarkt.com/cercle-brugge/startseite/verein/520/saison_id/2020,
https://www.transfermarkt.com/strahinja-pavlovic/profil/spieler/574671,574671
https://www.transfermarkt.com/as-monaco-b/startseite/verein/9668/saison_id/2020,
https://www.transfermarkt.com/chrislain-matsima/profil/spieler/569383,569383
https://www.transfermarkt.com/livingston-fc/startseite/verein/1241/saison_id/2020,
https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834,535834
https://www.transfermarkt.com/valentin-decarpentrie/profil/spieler/734171,734171
https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426,490426
https://www.transfermarkt.com/olympique-marseille/kader/verein/244/saison_id/2020/sort/rn,
https://www.transfermarkt.com/olympique-marseille/kader/verein/244/saison_id/2020/sort/spieler.desc,
https://www.transfermarkt.com/olympique-marseille/kader/verein/244/saison_id/2020/sort/age,
https://www.transfermarkt.com/olympique-marseille/kader/verein/244/saison_id/2020/sort/vertrag_bis,
https://www.transfermarkt.com/olympique-marseille/kader/verein/244/saison_id/2020/sort/marktwert.desc,
https://www.transfermarkt.com/fc-dordrecht/startseite/verein/1455/saison_id/2020,
https://www.transfermarkt.com/fabio-vanni/profil/spieler/801577,801577
https://www.transfermarkt.com/aaron-kamardin/profil/spieler/557609,557609
https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2020,
https://www.transfermarkt.com/pape-gueye/profil/spieler/485963,485963
https://www.transfermarkt.com/paolo-sciortino/profil/spieler/805476,805476
https://www.transfermarkt.com/oussama-targhalline/profil/spieler/667965,667965
https://www.transfermarkt.com/franco-tongya/profil/spieler/530851,530851
https://www.transfermarkt.com/tres-passos-atletico-clube/startseite/verein/48640/saison_id/2020,
https://www.transfermarkt.com/luis-henrique/profil/spieler/691316,691316
https://www.transfermarkt.com/bamba-dieng/profil/spieler/822458,822458
https://www.transfermarkt.com/losc-lille/kader/verein/1082/saison_id/2020/sort/rn,
https://www.transfermarkt.com/losc-lille/kader/verein/1082/saison_id/2020/sort/spieler.desc,
https://www.transfermarkt.com/losc-lille/kader/verein/1082/saison_id/2020/sort/age,
https://www.transfermarkt.com/losc-lille/kader/verein/1082/saison_id/2020/sort/vertrag_bis,
https://www.transfermarkt.com/losc-lille/kader/verein/1082/saison_id/2020/sort/marktwert.desc,
https://www.transfermarkt.com/losc-lille-b/startseite/verein/12765/saison_id/2020,
https://www.transfermarkt.com/lucas-chevalier/profil/spieler/463600,463600
https://www.transfermarkt.com/ajax-amsterdam-u21/startseite/verein/8817/saison_id/2020,
https://www.transfermarkt.com/sven-botman/profil/spieler/361093,361093
https://www.transfermarkt.com/nassim-innocenti/profil/spieler/569361,569361
https://www.transfermarkt.com/ismail-bouleghcha/profil/spieler/707246,707246
https://www.transfermarkt.com/cf-pachuca-u20/startseite/verein/25929/saison_id/2020,
https://www.transfermarkt.com/eugenio-pizzuto/profil/spieler/704553,704553
https://www.transfermarkt.com/mustafa-kapi/profil/spieler/467312,467312
https://www.transfermarkt.com/rocco-ascone/profil/spieler/620318,620318
https://www.transfermarkt.com/aguibou-camara/profil/spieler/543529,543529
https://www.transfermarkt.com/kaa-gent/startseite/verein/157/saison_id/2020,
https://www.transfermarkt.com/jonathan-david/profil/spieler/533738,533738
https://www.transfermarkt.com/burak-yilmaz/profil/spieler/34987,34987
https://www.transfermarkt.com/mamadou-usman-simbakoli/profil/spieler/766839,766839
https://www.transfermarkt.com/bica/profil/spieler/743987,743987
https://www.transfermarkt.com/stade-rennais-fc/kader/verein/273/saison_id/2020/sort/rn,
https://www.transfermarkt.com/stade-rennais-fc/kader/verein/273/saison_id/2020/sort/spieler.desc,
https://www.transfermarkt.com/stade-rennais-fc/kader/verein/273/saison_id/2020/sort/age,
https://www.transfermarkt.com/stade-rennais-fc/kader/verein/273/saison_id/2020/sort/vertrag_bis,
https://www.transfermarkt.com/stade-rennais-fc/kader/verein/273/saison_id/2020/sort/marktwert.desc,
https://www.transfermarkt.com/warmed-omari/profil/spieler/711996,711996
https://www.transfermarkt.com/fc-stade-rennes-b/startseite/verein/8154/saison_id/2020,
https://www.transfermarkt.com/adrien-truffert/profil/spieler/654539,654539
https://www.transfermarkt.com/lorenz-assignon/profil/spieler/711969,711969
https://www.transfermarkt.com/lesley-ugochukwu/profil/spieler/711999,711999
https://www.transfermarkt.com/andy-diouf/profil/spieler/711976,711976
https://www.transfermarkt.com/jeremy-doku/profil/spieler/486049,486049
https://www.transfermarkt.com/amiens-sc/startseite/verein/1416/saison_id/2020,
https://www.transfermarkt.com/al-ahli-jeddah/startseite/verein/18487/saison_id/2020,
https://www.transfermarkt.com/matthis-abline/profil/spieler/659543,659543
https://www.transfermarkt.com/ogc-nice/kader/verein/417/saison_id/2020/sort/rn,
https://www.transfermarkt.com/ogc-nice/kader/verein/417/saison_id/2020/sort/spieler.desc,
https://www.transfermarkt.com/ogc-nice/kader/verein/417/saison_id/2020/sort/age,
https://www.transfermarkt.com/ogc-nice/kader/verein/417/saison_id/2020/sort/vertrag_bis,
https://www.transfermarkt.com/ogc-nice/kader/verein/417/saison_id/2020/sort/marktwert.desc,
https://www.transfermarkt.com/ogc-nice-b/startseite/verein/8158/saison_id/2020,
https://www.transfermarkt.com/teddy-boulhendi/profil/spieler/789419,789419
https://www.transfermarkt.com/jules-rolland/profil/spieler/889155,889155
https://www.transfermarkt.com/flavius-daniliuc/profil/spieler/322655,322655
https://www.transfermarkt.com/club-athletico-paranaense/startseite/verein/679/saison_id/2020,
https://www.transfermarkt.com/robson-bambu/profil/spieler/458715,458715
https://www.transfermarkt.com/theo-pionnier-bertrand/profil/spieler/811431,811431
https://www.transfermarkt.com/lorenzo-prso/profil/spieler/865557,865557
https://www.transfermarkt.com/bsc-young-boys/startseite/verein/452/saison_id/2020,
https://www.transfermarkt.com/jordan-lotomba/profil/spieler/313094,313094
https://www.transfermarkt.com/antoine-mendy/profil/spieler/891998,891998
https://www.transfermarkt.com/ogc-nizza-u19/startseite/verein/12763,
https://www.transfermarkt.com/paul-wade/profil/spieler/696851,696851
https://www.transfermarkt.com/soudeysse-kari/profil/spieler/569365,569365
https://www.transfermarkt.com/salim-ben-seghir/profil/spieler/708681,708681
